date,shift,machine_id,product_id,operator_id,planned_time_min,downtime_min,downtime_reason,operating_time_min,total_units,good_units,reject_units,defect_type,energy_kwh,availability,performance,quality,OEE,month,day_of_week,is_weekend,week,downtime_rate,reject_rate,energy_per_unit,oee_gap,production_efficiency,no_downtime,has_breakdown,has_defect,low_OEE,OEE_category,shift_enc,machine_id_enc,product_id_enc,operator_id_enc,downtime_reason_enc,defect_type_enc
2025-03-28,Shift_1,M17,P_A,OP021,480,85,No Downtime,395,839,818,21,No Defect,157.13,0.823,0.778,0.975,0.624,3,4,0,13,0.1771,0.025,0.1921,0.226,0.975,0,0,0,1,Poor(50-65%),0,16,0,20,3,2
2025-03-28,Shift_2,M17,P_A,OP024,480,32,No Downtime,448,390,358,32,No Defect,334.42,0.933,0.989,0.918,0.847,3,4,0,13,0.0667,0.0821,0.9341,0.003,0.9179,0,0,0,0,Good(75-85%),1,16,0,23,3,2
2025-03-28,Shift_3,M17,P_B,OP019,480,43,Material Shortage,437,894,845,49,No Defect,228.88,0.91,0.896,0.945,0.771,3,4,0,13,0.0896,0.0548,0.2709,0.079,0.9452,0,0,0,0,Good(75-85%),2,16,1,18,2,2
2025-03-28,Shift_1,M18,P_B,OP007,480,59,Maintenance,421,385,368,17,No Defect,248.23,0.877,0.932,0.956,0.782,3,4,0,13,0.1229,0.0442,0.6745,0.068,0.9558,0,0,0,0,Good(75-85%),0,17,1,6,1,2
2025-03-28,Shift_2,M18,P_B,OP030,480,15,No Downtime,465,389,358,31,No Defect,251.33,0.969,0.703,0.92,0.627,3,4,0,13,0.0312,0.0797,0.702,0.223,0.9203,0,0,0,1,Poor(50-65%),1,17,1,29,3,2
2025-03-28,Shift_3,M18,P_B,OP036,480,104,No Downtime,376,866,846,20,No Defect,159.64,0.783,0.958,0.977,0.733,3,4,0,13,0.2167,0.0231,0.1887,0.117,0.9769,0,0,0,0,Fair(65-75%),2,17,1,35,3,2
2025-03-28,Shift_1,M19,P_E,OP007,480,0,No Downtime,480,338,310,28,No Defect,302.99,1.0,0.714,0.917,0.655,3,4,0,13,0.0,0.0828,0.9774,0.195,0.9172,1,0,0,0,Fair(65-75%),0,18,4,6,3,2
2025-03-28,Shift_2,M19,P_E,OP012,480,85,Maintenance,395,364,344,20,No Defect,145.47,0.823,0.843,0.945,0.656,3,4,0,13,0.1771,0.0549,0.4229,0.194,0.9451,0,0,0,0,Fair(65-75%),1,18,4,11,1,2
2025-03-28,Shift_3,M19,P_C,OP034,480,87,No Downtime,393,897,871,26,No Defect,322.76,0.819,0.843,0.971,0.67,3,4,0,13,0.1812,0.029,0.3706,0.18,0.971,0,0,0,0,Fair(65-75%),2,18,2,33,3,2
2025-03-28,Shift_1,M20,P_D,OP001,480,69,No Downtime,411,800,765,35,No Defect,151.44,0.856,0.845,0.956,0.692,3,4,0,13,0.1438,0.0438,0.198,0.158,0.9562,0,0,0,0,Fair(65-75%),0,19,3,0,3,2
2025-03-28,Shift_2,M20,P_A,OP015,480,117,No Downtime,363,569,539,30,Dimension Error,221.44,0.756,0.7,0.947,0.502,3,4,0,13,0.2438,0.0527,0.4108,0.348,0.9473,0,0,1,1,Poor(50-65%),1,19,0,14,3,1
2025-03-28,Shift_3,M20,P_D,OP035,480,37,No Downtime,443,519,508,11,No Defect,271.28,0.923,0.944,0.979,0.853,3,4,0,13,0.0771,0.0212,0.534,-0.003,0.9788,0,0,0,0,World Class(>85%),2,19,3,34,3,2
2025-03-28,Shift_1,M21,P_E,OP009,480,118,No Downtime,362,589,556,33,No Defect,210.17,0.754,0.861,0.944,0.613,3,4,0,13,0.2458,0.056,0.378,0.237,0.944,0,0,0,1,Poor(50-65%),0,20,4,8,3,2
2025-03-28,Shift_2,M21,P_E,OP006,480,75,No Downtime,405,404,378,26,No Defect,327.52,0.844,0.905,0.936,0.714,3,4,0,13,0.1562,0.0644,0.8665,0.136,0.9356,0,0,0,0,Fair(65-75%),1,20,4,5,3,2
2025-03-28,Shift_3,M21,P_D,OP020,480,115,No Downtime,365,334,316,18,No Defect,170.4,0.76,0.73,0.946,0.525,3,4,0,13,0.2396,0.0539,0.5392,0.325,0.9461,0,0,0,1,Poor(50-65%),2,20,3,19,3,2
2025-03-28,Shift_1,M22,P_B,OP025,480,41,No Downtime,439,714,655,59,Crack,298.33,0.915,0.899,0.917,0.755,3,4,0,13,0.0854,0.0826,0.4555,0.095,0.9174,0,0,1,0,Good(75-85%),0,21,1,24,3,0
2025-03-28,Shift_2,M22,P_B,OP039,480,42,Maintenance,438,852,793,59,No Defect,276.54,0.912,0.902,0.931,0.766,3,4,0,13,0.0875,0.0692,0.3487,0.084,0.9308,0,0,0,0,Good(75-85%),1,21,1,38,1,2
2025-03-28,Shift_3,M22,P_D,OP031,480,103,No Downtime,377,456,416,40,No Defect,189.51,0.785,0.931,0.912,0.667,3,4,0,13,0.2146,0.0877,0.4556,0.183,0.9123,0,0,0,0,Fair(65-75%),2,21,3,30,3,2
2025-03-28,Shift_1,M23,P_E,OP033,480,63,No Downtime,417,691,640,51,No Defect,284.46,0.869,0.855,0.926,0.688,3,4,0,13,0.1312,0.0738,0.4445,0.162,0.9262,0,0,0,0,Fair(65-75%),0,22,4,32,3,2
2025-03-28,Shift_2,M23,P_B,OP037,480,0,No Downtime,480,534,492,42,No Defect,159.64,1.0,0.709,0.921,0.653,3,4,0,13,0.0,0.0787,0.3245,0.197,0.9213,1,0,0,0,Fair(65-75%),1,22,1,36,3,2
2025-03-28,Shift_3,M23,P_E,OP014,480,46,No Downtime,434,663,632,31,No Defect,171.66,0.904,0.955,0.953,0.823,3,4,0,13,0.0958,0.0468,0.2716,0.027,0.9532,0,0,0,0,Good(75-85%),2,22,4,13,3,2
2025-03-28,Shift_1,M24,P_B,OP020,480,13,No Downtime,467,670,621,49,No Defect,189.67,0.973,0.99,0.927,0.893,3,4,0,13,0.0271,0.0731,0.3054,-0.043,0.9269,0,0,0,0,World Class(>85%),0,23,1,19,3,2
2025-03-28,Shift_2,M24,P_E,OP008,480,15,No Downtime,465,777,768,9,Dimension Error,249.4,0.969,0.869,0.988,0.832,3,4,0,13,0.0312,0.0116,0.3247,0.018,0.9884,0,0,1,0,Good(75-85%),1,23,4,7,3,1
2025-03-28,Shift_3,M24,P_B,OP032,480,58,Setup,422,888,838,50,Dimension Error,276.6,0.879,0.857,0.944,0.711,3,4,0,13,0.1208,0.0563,0.3301,0.139,0.9437,0,0,1,0,Fair(65-75%),2,23,1,31,4,1
2025-03-28,Shift_1,M25,P_A,OP017,480,36,No Downtime,444,755,725,30,Scratch,175.94,0.925,0.944,0.96,0.838,3,4,0,13,0.075,0.0397,0.2427,0.012,0.9603,0,0,1,0,Good(75-85%),0,24,0,16,3,3
2025-03-28,Shift_2,M25,P_C,OP019,480,9,Breakdown,471,589,535,54,No Defect,275.2,0.981,0.814,0.908,0.726,3,4,0,13,0.0188,0.0917,0.5144,0.124,0.9083,0,1,0,0,Fair(65-75%),1,24,2,18,0,2
2025-03-28,Shift_3,M25,P_A,OP012,480,74,Breakdown,406,589,547,42,No Defect,177.49,0.846,0.944,0.929,0.741,3,4,0,13,0.1542,0.0713,0.3245,0.109,0.9287,0,1,0,0,Fair(65-75%),2,24,0,11,0,2
2025-03-28,Shift_1,M26,P_B,OP020,480,108,No Downtime,372,522,479,43,No Defect,229.49,0.775,0.719,0.918,0.511,3,4,0,13,0.225,0.0824,0.4791,0.339,0.9176,0,0,0,1,Poor(50-65%),0,25,1,19,3,2
2025-03-28,Shift_2,M26,P_D,OP025,480,20,Breakdown,460,812,759,53,No Defect,199.2,0.958,0.743,0.935,0.665,3,4,0,13,0.0417,0.0653,0.2625,0.185,0.9347,0,1,0,0,Fair(65-75%),1,25,3,24,0,2
2025-03-28,Shift_3,M26,P_E,OP018,480,51,No Downtime,429,555,512,43,No Defect,190.37,0.894,0.973,0.923,0.803,3,4,0,13,0.1062,0.0775,0.3718,0.047,0.9225,0,0,0,0,Good(75-85%),2,25,4,17,3,2
2025-03-28,Shift_1,M27,P_B,OP014,480,0,Maintenance,480,827,751,76,No Defect,184.06,1.0,0.939,0.908,0.853,3,4,0,13,0.0,0.0919,0.2451,-0.003,0.9081,1,0,0,0,World Class(>85%),0,26,1,13,1,2
2025-03-28,Shift_2,M27,P_E,OP020,480,112,No Downtime,368,812,745,67,No Defect,149.54,0.767,0.738,0.917,0.519,3,4,0,13,0.2333,0.0825,0.2007,0.331,0.9175,0,0,0,1,Poor(50-65%),1,26,4,19,3,2
2025-03-28,Shift_3,M27,P_B,OP004,480,79,No Downtime,401,821,805,16,No Defect,122.53,0.835,0.957,0.981,0.784,3,4,0,13,0.1646,0.0195,0.1522,0.066,0.9805,0,0,0,0,Good(75-85%),2,26,1,3,3,2
2025-03-28,Shift_1,M28,P_D,OP033,480,21,Breakdown,459,372,367,5,No Defect,249.84,0.956,0.846,0.987,0.798,3,4,0,13,0.0438,0.0134,0.6808,0.052,0.9866,0,1,0,0,Good(75-85%),0,27,3,32,0,2
2025-03-28,Shift_2,M28,P_C,OP004,480,63,No Downtime,417,484,459,25,No Defect,311.96,0.869,0.801,0.948,0.66,3,4,0,13,0.1312,0.0517,0.6797,0.19,0.9483,0,0,0,0,Fair(65-75%),1,27,2,3,3,2
2025-03-28,Shift_3,M28,P_A,OP035,480,16,No Downtime,464,372,355,17,No Defect,186.49,0.967,0.821,0.954,0.758,3,4,0,13,0.0333,0.0457,0.5253,0.092,0.9543,0,0,0,0,Good(75-85%),2,27,0,34,3,2
2025-03-28,Shift_1,M29,P_C,OP029,480,36,No Downtime,444,374,366,8,No Defect,270.4,0.925,0.872,0.979,0.789,3,4,0,13,0.075,0.0214,0.7388,0.061,0.9786,0,0,0,0,Good(75-85%),0,28,2,28,3,2
2025-03-28,Shift_2,M29,P_D,OP020,480,81,No Downtime,399,806,795,11,No Defect,236.52,0.831,0.977,0.986,0.801,3,4,0,13,0.1688,0.0136,0.2975,0.049,0.9864,0,0,0,0,Good(75-85%),1,28,3,19,3,2
2025-03-28,Shift_3,M29,P_E,OP012,480,27,Maintenance,453,864,843,21,Crack,253.07,0.944,0.955,0.976,0.879,3,4,0,13,0.0562,0.0243,0.3002,-0.029,0.9757,0,0,1,0,World Class(>85%),2,28,4,11,1,0
2025-03-28,Shift_1,M30,P_D,OP031,480,22,Breakdown,458,727,691,36,No Defect,283.71,0.954,0.942,0.95,0.854,3,4,0,13,0.0458,0.0495,0.4106,-0.004,0.9505,0,1,0,0,World Class(>85%),0,29,3,30,0,2
2025-03-28,Shift_2,M30,P_B,OP039,480,39,No Downtime,441,393,381,12,No Defect,148.34,0.919,0.706,0.969,0.629,3,4,0,13,0.0812,0.0305,0.3893,0.221,0.9695,0,0,0,1,Poor(50-65%),1,29,1,38,3,2
2025-03-28,Shift_3,M30,P_D,OP012,480,56,No Downtime,424,693,676,17,No Defect,196.74,0.883,0.768,0.975,0.662,3,4,0,13,0.1167,0.0245,0.291,0.188,0.9755,0,0,0,0,Fair(65-75%),2,29,3,11,3,2
2025-03-28,Shift_1,M31,P_A,OP021,480,109,Maintenance,371,583,526,57,No Defect,272.28,0.773,0.967,0.902,0.674,3,4,0,13,0.2271,0.0978,0.5176,0.176,0.9022,0,0,0,0,Fair(65-75%),0,30,0,20,1,2
2025-03-28,Shift_2,M31,P_A,OP005,480,119,Setup,361,793,753,40,No Defect,336.05,0.752,0.83,0.95,0.593,3,4,0,13,0.2479,0.0504,0.4463,0.257,0.9496,0,0,0,1,Poor(50-65%),1,30,0,4,4,2
2025-03-28,Shift_3,M31,P_E,OP008,480,46,No Downtime,434,535,484,51,No Defect,294.49,0.904,0.816,0.905,0.668,3,4,0,13,0.0958,0.0953,0.6085,0.182,0.9047,0,0,0,0,Fair(65-75%),2,30,4,7,3,2
2025-03-28,Shift_1,M32,P_B,OP028,480,4,No Downtime,476,892,874,18,No Defect,146.5,0.992,0.947,0.98,0.92,3,4,0,13,0.0083,0.0202,0.1676,-0.07,0.9798,0,0,0,0,World Class(>85%),0,31,1,27,3,2
2025-03-28,Shift_2,M32,P_B,OP030,480,89,No Downtime,391,357,330,27,No Defect,296.46,0.815,0.754,0.924,0.568,3,4,0,13,0.1854,0.0756,0.8984,0.282,0.9244,0,0,0,1,Poor(50-65%),1,31,1,29,3,2
2025-03-28,Shift_3,M32,P_A,OP025,480,17,No Downtime,463,514,464,50,Surface Defect,217.87,0.965,0.889,0.903,0.774,3,4,0,13,0.0354,0.0973,0.4695,0.076,0.9027,0,0,1,0,Good(75-85%),2,31,0,24,3,4
2025-03-28,Shift_1,M33,P_A,OP020,480,0,Material Shortage,480,893,862,31,No Defect,159.85,1.0,0.722,0.965,0.697,3,4,0,13,0.0,0.0347,0.1854,0.153,0.9653,1,0,0,0,Fair(65-75%),0,32,0,19,2,2
2025-03-28,Shift_2,M33,P_C,OP022,480,12,No Downtime,468,423,404,19,No Defect,289.55,0.975,0.964,0.955,0.898,3,4,0,13,0.025,0.0449,0.7167,-0.048,0.9551,0,0,0,0,World Class(>85%),1,32,2,21,3,2
2025-03-28,Shift_3,M33,P_C,OP013,480,70,No Downtime,410,723,652,71,No Defect,191.63,0.854,0.923,0.902,0.711,3,4,0,13,0.1458,0.0982,0.2939,0.139,0.9018,0,0,0,0,Fair(65-75%),2,32,2,12,3,2
2025-03-28,Shift_1,M34,P_D,OP003,480,41,No Downtime,439,531,501,30,No Defect,241.25,0.915,0.729,0.944,0.629,3,4,0,13,0.0854,0.0565,0.4815,0.221,0.9435,0,0,0,1,Poor(50-65%),0,33,3,2,3,2
2025-03-28,Shift_2,M34,P_A,OP023,480,33,No Downtime,447,306,287,19,No Defect,264.97,0.931,0.926,0.938,0.809,3,4,0,13,0.0688,0.0621,0.9232,0.041,0.9379,0,0,0,0,Good(75-85%),1,33,0,22,3,2
2025-03-28,Shift_3,M34,P_B,OP012,480,5,No Downtime,475,492,443,49,Surface Defect,227.79,0.99,0.918,0.9,0.818,3,4,0,13,0.0104,0.0996,0.5142,0.032,0.9004,0,0,1,0,Good(75-85%),2,33,1,11,3,4
2025-03-28,Shift_1,M35,P_E,OP009,480,93,Maintenance,387,438,419,19,No Defect,230.08,0.806,0.815,0.957,0.628,3,4,0,13,0.1938,0.0434,0.5491,0.222,0.9566,0,0,0,1,Poor(50-65%),0,34,4,8,1,2
2025-03-28,Shift_2,M35,P_C,OP005,480,47,No Downtime,433,785,725,60,No Defect,188.01,0.902,0.987,0.924,0.823,3,4,0,13,0.0979,0.0764,0.2593,0.027,0.9236,0,0,0,0,Good(75-85%),1,34,2,4,3,2
2025-03-28,Shift_3,M35,P_A,OP036,480,91,No Downtime,389,578,535,43,No Defect,246.28,0.81,0.705,0.926,0.529,3,4,0,13,0.1896,0.0744,0.4603,0.321,0.9256,0,0,0,1,Poor(50-65%),2,34,0,35,3,2
2025-03-28,Shift_1,M36,P_D,OP011,480,88,No Downtime,392,811,755,56,No Defect,195.94,0.817,0.923,0.931,0.702,3,4,0,13,0.1833,0.0691,0.2595,0.148,0.9309,0,0,0,0,Fair(65-75%),0,35,3,10,3,2
2025-03-28,Shift_2,M36,P_D,OP017,480,48,No Downtime,432,322,291,31,No Defect,327.65,0.9,0.834,0.904,0.678,3,4,0,13,0.1,0.0963,1.1259,0.172,0.9037,0,0,0,0,Fair(65-75%),1,35,3,16,3,2
2025-03-28,Shift_3,M36,P_D,OP017,480,55,No Downtime,425,546,510,36,No Defect,148.82,0.885,0.989,0.934,0.818,3,4,0,13,0.1146,0.0659,0.2918,0.032,0.9341,0,0,0,0,Good(75-85%),2,35,3,16,3,2
2025-03-28,Shift_1,M37,P_E,OP039,480,28,No Downtime,452,463,428,35,No Defect,233.53,0.942,0.94,0.924,0.818,3,4,0,13,0.0583,0.0756,0.5456,0.032,0.9244,0,0,0,0,Good(75-85%),0,36,4,38,3,2
2025-03-28,Shift_2,M37,P_C,OP017,480,17,No Downtime,463,778,718,60,No Defect,321.7,0.965,0.731,0.923,0.651,3,4,0,13,0.0354,0.0771,0.4481,0.199,0.9229,0,0,0,0,Fair(65-75%),1,36,2,16,3,2
2025-03-28,Shift_3,M37,P_E,OP013,480,7,No Downtime,473,514,493,21,No Defect,282.87,0.985,0.854,0.959,0.807,3,4,0,13,0.0146,0.0409,0.5738,0.043,0.9591,0,0,0,0,Good(75-85%),2,36,4,12,3,2
2025-03-28,Shift_1,M38,P_D,OP031,480,23,Maintenance,457,353,337,16,No Defect,162.4,0.952,0.875,0.955,0.796,3,4,0,13,0.0479,0.0453,0.4819,0.054,0.9547,0,0,0,0,Good(75-85%),0,37,3,30,1,2
2025-03-28,Shift_2,M38,P_C,OP036,480,30,No Downtime,450,801,736,65,No Defect,341.28,0.938,0.95,0.919,0.819,3,4,0,13,0.0625,0.0811,0.4637,0.031,0.9189,0,0,0,0,Good(75-85%),1,37,2,35,3,2
2025-03-28,Shift_3,M38,P_E,OP033,480,48,No Downtime,432,667,610,57,No Defect,234.64,0.9,0.782,0.915,0.644,3,4,0,13,0.1,0.0855,0.3847,0.206,0.9145,0,0,0,1,Poor(50-65%),2,37,4,32,3,2
2025-03-28,Shift_1,M39,P_E,OP003,480,88,No Downtime,392,538,489,49,No Defect,200.99,0.817,0.715,0.909,0.531,3,4,0,13,0.1833,0.0911,0.411,0.319,0.9089,0,0,0,1,Poor(50-65%),0,38,4,2,3,2
2025-03-28,Shift_2,M39,P_E,OP017,480,12,Maintenance,468,482,448,34,No Defect,130.88,0.975,0.799,0.929,0.724,3,4,0,13,0.025,0.0705,0.2921,0.126,0.9295,0,0,0,0,Fair(65-75%),1,38,4,16,1,2
2025-03-28,Shift_3,M39,P_A,OP038,480,98,No Downtime,382,321,299,22,No Defect,179.04,0.796,0.918,0.931,0.68,3,4,0,13,0.2042,0.0685,0.5988,0.17,0.9315,0,0,0,0,Fair(65-75%),2,38,0,37,3,2
2025-03-28,Shift_1,M40,P_D,OP027,480,117,No Downtime,363,432,423,9,No Defect,153.22,0.756,0.992,0.979,0.735,3,4,0,13,0.2438,0.0208,0.3622,0.115,0.9792,0,0,0,0,Fair(65-75%),0,39,3,26,3,2
2025-03-28,Shift_2,M40,P_B,OP014,480,32,No Downtime,448,306,298,8,No Defect,151.85,0.933,0.971,0.974,0.882,3,4,0,13,0.0667,0.0261,0.5096,-0.032,0.9739,0,0,0,0,World Class(>85%),1,39,1,13,3,2
2025-03-28,Shift_3,M40,P_D,OP034,480,8,Breakdown,472,640,594,46,No Defect,230.28,0.983,0.922,0.928,0.842,3,4,0,13,0.0167,0.0719,0.3877,0.008,0.9281,0,1,0,0,Good(75-85%),2,39,3,33,0,2
2025-03-28,Shift_1,M41,P_B,OP025,480,91,No Downtime,389,843,775,68,No Defect,187.62,0.81,0.969,0.919,0.722,3,4,0,13,0.1896,0.0807,0.2421,0.128,0.9193,0,0,0,0,Fair(65-75%),0,40,1,24,3,2
2025-03-28,Shift_2,M41,P_A,OP002,480,81,No Downtime,399,691,669,22,No Defect,184.72,0.831,0.707,0.968,0.569,3,4,0,13,0.1688,0.0318,0.2761,0.281,0.9682,0,0,0,1,Poor(50-65%),1,40,0,1,3,2
2025-03-28,Shift_3,M41,P_C,OP002,480,53,No Downtime,427,425,384,41,No Defect,287.64,0.89,0.747,0.904,0.601,3,4,0,13,0.1104,0.0965,0.7491,0.249,0.9035,0,0,0,1,Poor(50-65%),2,40,2,1,3,2
2025-03-28,Shift_1,M42,P_C,OP036,480,106,No Downtime,374,807,797,10,No Defect,145.45,0.779,0.858,0.988,0.661,3,4,0,13,0.2208,0.0124,0.1825,0.189,0.9876,0,0,0,0,Fair(65-75%),0,41,2,35,3,2
2025-03-28,Shift_2,M42,P_C,OP037,480,100,Breakdown,380,358,324,34,No Defect,181.36,0.792,0.842,0.905,0.603,3,4,0,13,0.2083,0.095,0.5598,0.247,0.905,0,1,0,1,Poor(50-65%),1,41,2,36,0,2
2025-03-28,Shift_3,M42,P_E,OP032,480,51,No Downtime,429,440,417,23,No Defect,330.11,0.894,0.729,0.948,0.617,3,4,0,13,0.1062,0.0523,0.7916,0.233,0.9477,0,0,0,1,Poor(50-65%),2,41,4,31,3,2
2025-03-28,Shift_1,M43,P_B,OP040,480,45,No Downtime,435,862,781,81,Surface Defect,132.63,0.906,0.926,0.906,0.761,3,4,0,13,0.0938,0.094,0.1698,0.089,0.906,0,0,1,0,Good(75-85%),0,42,1,39,3,4
2025-03-28,Shift_2,M43,P_D,OP037,480,25,Setup,455,849,783,66,No Defect,296.41,0.948,0.872,0.922,0.762,3,4,0,13,0.0521,0.0777,0.3786,0.088,0.9223,0,0,0,0,Good(75-85%),1,42,3,36,4,2
2025-03-28,Shift_3,M43,P_B,OP033,480,75,No Downtime,405,732,663,69,No Defect,224.86,0.844,0.866,0.906,0.662,3,4,0,13,0.1562,0.0943,0.3392,0.188,0.9057,0,0,0,0,Fair(65-75%),2,42,1,32,3,2
2025-03-28,Shift_1,M44,P_E,OP005,480,33,No Downtime,447,365,336,29,No Defect,123.31,0.931,0.884,0.921,0.758,3,4,0,13,0.0688,0.0795,0.367,0.092,0.9205,0,0,0,0,Good(75-85%),0,43,4,4,3,2
2025-03-28,Shift_2,M44,P_A,OP035,480,71,Material Shortage,409,674,654,20,No Defect,166.86,0.852,0.806,0.97,0.666,3,4,0,13,0.1479,0.0297,0.2551,0.184,0.9703,0,0,0,0,Fair(65-75%),1,43,0,34,2,2
2025-03-28,Shift_3,M44,P_A,OP015,480,27,No Downtime,453,828,765,63,No Defect,339.99,0.944,0.782,0.924,0.681,3,4,0,13,0.0562,0.0761,0.4444,0.169,0.9239,0,0,0,0,Fair(65-75%),2,43,0,14,3,2
2025-03-28,Shift_1,M45,P_C,OP038,480,116,No Downtime,364,721,670,51,No Defect,345.44,0.758,0.899,0.929,0.633,3,4,0,13,0.2417,0.0707,0.5156,0.217,0.9293,0,0,0,1,Poor(50-65%),0,44,2,37,3,2
2025-03-28,Shift_2,M45,P_D,OP023,480,6,Maintenance,474,676,621,55,No Defect,135.23,0.988,0.878,0.919,0.797,3,4,0,13,0.0125,0.0814,0.2178,0.053,0.9186,0,0,0,0,Good(75-85%),1,44,3,22,1,2
2025-03-28,Shift_3,M45,P_D,OP024,480,34,No Downtime,446,520,509,11,No Defect,317.47,0.929,0.729,0.979,0.663,3,4,0,13,0.0708,0.0212,0.6237,0.187,0.9788,0,0,0,0,Fair(65-75%),2,44,3,23,3,2
2025-03-28,Shift_1,M46,P_D,OP036,480,20,No Downtime,460,474,439,35,Scratch,331.36,0.958,0.882,0.926,0.782,3,4,0,13,0.0417,0.0738,0.7548,0.068,0.9262,0,0,1,0,Good(75-85%),0,45,3,35,3,3
2025-03-28,Shift_2,M46,P_E,OP023,480,5,Maintenance,475,672,612,60,No Defect,193.65,0.99,0.712,0.911,0.641,3,4,0,13,0.0104,0.0893,0.3164,0.209,0.9107,0,0,0,1,Poor(50-65%),1,45,4,22,1,2
2025-03-28,Shift_3,M46,P_B,OP009,480,77,No Downtime,403,657,594,63,No Defect,204.94,0.84,0.858,0.904,0.652,3,4,0,13,0.1604,0.0959,0.345,0.198,0.9041,0,0,0,0,Fair(65-75%),2,45,1,8,3,2
2025-03-28,Shift_1,M47,P_D,OP005,480,118,No Downtime,362,416,391,25,Crack,170.5,0.754,0.807,0.94,0.572,3,4,0,13,0.2458,0.0601,0.4361,0.278,0.9399,0,0,1,1,Poor(50-65%),0,46,3,4,3,0
2025-03-28,Shift_2,M47,P_B,OP037,480,3,No Downtime,477,496,448,48,No Defect,251.18,0.994,0.919,0.903,0.825,3,4,0,13,0.0062,0.0968,0.5607,0.025,0.9032,0,0,0,0,Good(75-85%),1,46,1,36,3,2
2025-03-28,Shift_3,M47,P_E,OP022,480,17,No Downtime,463,352,337,15,No Defect,264.83,0.965,0.836,0.957,0.772,3,4,0,13,0.0354,0.0426,0.7858,0.078,0.9574,0,0,0,0,Good(75-85%),2,46,4,21,3,2
2025-03-28,Shift_1,M48,P_D,OP022,480,68,No Downtime,412,659,604,55,No Defect,279.43,0.858,0.882,0.917,0.694,3,4,0,13,0.1417,0.0835,0.4626,0.156,0.9165,0,0,0,0,Fair(65-75%),0,47,3,21,3,2
2025-03-28,Shift_2,M48,P_C,OP014,480,57,No Downtime,423,375,352,23,Dimension Error,231.87,0.881,0.756,0.939,0.625,3,4,0,13,0.1188,0.0613,0.6587,0.225,0.9387,0,0,1,1,Poor(50-65%),1,47,2,13,3,1
2025-03-28,Shift_3,M48,P_E,OP033,480,106,Breakdown,374,412,392,20,No Defect,124.22,0.779,0.837,0.951,0.621,3,4,0,13,0.2208,0.0485,0.3169,0.229,0.9515,0,1,0,1,Poor(50-65%),2,47,4,32,0,2
2025-03-28,Shift_1,M49,P_D,OP014,480,90,No Downtime,390,647,625,22,Scratch,149.91,0.812,0.775,0.966,0.608,3,4,0,13,0.1875,0.034,0.2399,0.242,0.966,0,0,1,1,Poor(50-65%),0,48,3,13,3,3
2025-03-28,Shift_2,M49,P_A,OP012,480,92,No Downtime,388,589,578,11,No Defect,171.37,0.808,0.919,0.981,0.729,3,4,0,13,0.1917,0.0187,0.2965,0.121,0.9813,0,0,0,0,Fair(65-75%),1,48,0,11,3,2
2025-03-28,Shift_3,M49,P_C,OP022,480,44,Material Shortage,436,553,519,34,No Defect,185.41,0.908,0.886,0.939,0.755,3,4,0,13,0.0917,0.0615,0.3572,0.095,0.9385,0,0,0,0,Good(75-85%),2,48,2,21,2,2
2025-03-28,Shift_1,M50,P_E,OP008,480,83,No Downtime,397,392,372,20,No Defect,306.12,0.827,0.911,0.949,0.715,3,4,0,13,0.1729,0.051,0.8229,0.135,0.949,0,0,0,0,Fair(65-75%),0,49,4,7,3,2
2025-03-28,Shift_2,M50,P_A,OP020,480,46,No Downtime,434,665,634,31,No Defect,265.81,0.904,0.754,0.953,0.65,3,4,0,13,0.0958,0.0466,0.4193,0.2,0.9534,0,0,0,0,Poor(50-65%),1,49,0,19,3,2
2025-03-28,Shift_3,M50,P_D,OP038,480,92,No Downtime,388,692,682,10,No Defect,314.67,0.808,0.929,0.986,0.74,3,4,0,13,0.1917,0.0145,0.4614,0.11,0.9855,0,0,0,0,Fair(65-75%),2,49,3,37,3,2
2025-03-29,Shift_1,M01,P_A,OP012,480,84,No Downtime,396,753,737,16,No Defect,231.51,0.825,0.907,0.979,0.732,3,5,1,13,0.175,0.0212,0.3141,0.118,0.9788,0,0,0,0,Fair(65-75%),0,0,0,11,3,2
2025-03-29,Shift_2,M01,P_C,OP020,480,27,No Downtime,453,340,326,14,No Defect,317.65,0.944,0.709,0.959,0.642,3,5,1,13,0.0562,0.0412,0.9744,0.208,0.9588,0,0,0,1,Poor(50-65%),1,0,2,19,3,2
2025-03-29,Shift_3,M01,P_B,OP022,480,91,Maintenance,389,374,361,13,No Defect,300.58,0.81,0.843,0.965,0.659,3,5,1,13,0.1896,0.0348,0.8326,0.191,0.9652,0,0,0,0,Fair(65-75%),2,0,1,21,1,2
2025-03-29,Shift_1,M02,P_D,OP021,480,86,No Downtime,394,700,654,46,No Defect,298.35,0.821,0.965,0.934,0.74,3,5,1,13,0.1792,0.0657,0.4562,0.11,0.9343,0,0,0,0,Fair(65-75%),0,1,3,20,3,2
2025-03-29,Shift_2,M02,P_C,OP008,480,51,Setup,429,608,568,40,No Defect,137.36,0.894,0.898,0.934,0.75,3,5,1,13,0.1062,0.0658,0.2418,0.1,0.9342,0,0,0,0,Fair(65-75%),1,1,2,7,4,2
2025-03-29,Shift_3,M02,P_D,OP020,480,4,No Downtime,476,496,460,36,No Defect,123.35,0.992,0.866,0.927,0.796,3,5,1,13,0.0083,0.0726,0.2682,0.054,0.9274,0,0,0,0,Good(75-85%),2,1,3,19,3,2
